id,name,from_anime,gender,price,image_url
2275,Shion,Tensei shitara Slime Datta Ken,f,2750,https://cdn.myanimelist.net/images/characters/10/360796.jpg
2276,Shuna,Tensei shitara Slime Datta Ken,f,5000,https://cdn.myanimelist.net/images/characters/8/360790.jpg
2277,Onna Shinkan,Goblin Slayer,f,3500,https://cdn.myanimelist.net/images/characters/13/322965.jpg
2278,Yousei Yunde,Goblin Slayer,f,4900,https://cdn.myanimelist.net/images/characters/10/366033.jpg
2279,Ushikai Musume,Goblin Slayer,f,4000,https://cdn.myanimelist.net/images/characters/7/339558.jpg
2280,Tsurugi no Otome,Goblin Slayer,f,3000,https://cdn.myanimelist.net/images/characters/9/370137.jpg
2281,Raphtalia ,Tate no Yuusha no Nariagari,f,5000,https://cdn.myanimelist.net/images/characters/14/266013.jpg
2283,Rachel Gardner,Satsuriku no Tenshi,f,4000,https://cdn.myanimelist.net/images/characters/15/359868.jpg
2284,Kaguya Shinomiya,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,f,3500,https://cdn.myanimelist.net/images/characters/11/311208.jpg
2285,Chika Fujiwara,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,f,4900,https://cdn.myanimelist.net/images/characters/10/306834.jpg
2286,Itsuki Nakano,Gotoubun no Hanayome,f,3000,https://cdn.myanimelist.net/images/characters/3/366720.jpg
2287,Miku Nakano,Gotoubun no Hanayome,f,5000,https://cdn.myanimelist.net/images/characters/11/366718.jpg
2288,Ichika Nakano,Gotoubun no Hanayome,f,2300,https://cdn.myanimelist.net/images/characters/11/366693.jpg
2289,Nino Nakano,Gotoubun no Hanayome,f,5000,https://cdn.myanimelist.net/images/characters/5/366716.jpg
2290,Yotsuba Nakano,Gotoubun no Hanayome,f,3500,https://cdn.myanimelist.net/images/characters/5/366719.jpg
2291,Tomoe Koga,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,f,3000,https://cdn.myanimelist.net/images/characters/12/361762.jpg
2292,Kaede Azusagawa,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,f,4900,https://cdn.myanimelist.net/images/characters/15/361765.jpg
2293,Rio Futaba,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,f,3500,https://cdn.myanimelist.net/images/characters/11/361763.jpg
2294,Nodoka Toyohama,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,f,4000,https://cdn.myanimelist.net/images/characters/16/361764.jpg
2295,Saki Nikaidou,Zombieland Saga,f,3500,https://cdn.myanimelist.net/images/characters/10/364580.jpg
2296,Narumi Momose,Wotaku ni Koi wa Muzukashii,f,4700,https://cdn.myanimelist.net/images/characters/12/348855.jpg
2297,Isla,Plastic Memories,f,4900,https://cdn.myanimelist.net/images/characters/15/275463.jpg
2298,Hasuki Komai,Kishuku Gakkou no Juliet,f,4900,https://cdn.myanimelist.net/images/characters/12/370031.jpg
2299,Weslia Chartreux,Kishuku Gakkou no Juliet,f,3500,https://cdn.myanimelist.net/images/characters/9/361818.jpg
2300,Teria Wang,Kishuku Gakkou no Juliet,f,4600,https://cdn.myanimelist.net/images/characters/7/361817.jpg
2301,Kochou Wang,Kishuku Gakkou no Juliet,f,3000,https://cdn.myanimelist.net/images/characters/6/361816.jpg
2302,Ririna Sanada,Koi to Uso,f,4900,https://cdn.myanimelist.net/images/characters/16/305092.jpg
2303,Shuu Igarashi,Koi to Uso,f,4600,https://cdn.myanimelist.net/images/characters/5/316380.jpg
2304,Karen Tendou,Gamers!,f,4900,https://cdn.myanimelist.net/images/characters/9/330151.jpg
2305,Chiaki Hoshinomori,Gamers!,f,3000,https://cdn.myanimelist.net/images/characters/11/330152.jpg
2306,Aguri,Gamers!,f,4600,https://cdn.myanimelist.net/images/characters/7/330153.jpg
2307,Konoha Hoshinomori,Gamers!,f,3500,https://cdn.myanimelist.net/images/characters/4/338399.jpg
2308,Rinko Yamato,Ore Monogatari!!,f,5000,https://cdn.myanimelist.net/images/characters/8/271401.jpg
2097,Sinon,Sword Art Online,f,3987,http://cdn.myanimelist.net/images/characters/10/235939.jpg
2309," Yukinoshita, Yukino ",Yahari Ore no Seishun Love Comedy wa Machigatteiru.,f,2500,https://cdn.myanimelist.net/images/characters/4/202721.jpg
2310,"Yuigahama, Yui",Yahari Ore no Seishun Love Comedy wa Machigatteiru.,f,2000,https://cdn.myanimelist.net/images/characters/8/203549.jpg
2311,"Isshiki, Iroha",Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,f,3500,https://cdn.myanimelist.net/images/characters/8/320273.jpg
2312,Nadi,Death March kara Hajimaru Isekai Kyousoukyoku,f,3313,https://myanimelist.cdn-dena.com/images/characters/4/352961.jpg
2313,Ichirou Suzuki,Death March kara Hajimaru Isekai Kyousoukyoku,m,4313,https://myanimelist.cdn-dena.com/images/characters/2/343122.jpg
2314,Arisa,Death March kara Hajimaru Isekai Kyousoukyoku,f,4813,https://myanimelist.cdn-dena.com/images/characters/3/353173.jpg
2315,Zena Marientail ,Death March kara Hajimaru Isekai Kyousoukyoku,f,3213,https://myanimelist.cdn-dena.com/images/characters/10/343124.jpg
2316,Tama,Death March kara Hajimaru Isekai Kyousoukyoku,f,3313,https://myanimelist.cdn-dena.com/images/characters/2/353178.jpg
2317,Lulu,Death March kara Hajimaru Isekai Kyousoukyoku,f,4313,https://myanimelist.cdn-dena.com/images/characters/15/353180.jpg
2318,Pochi,Death March kara Hajimaru Isekai Kyousoukyoku,f,4313,https://myanimelist.cdn-dena.com/images/characters/2/353179.jpg
2319,Liza,Death March kara Hajimaru Isekai Kyousoukyoku,f,4313,https://myanimelist.cdn-dena.com/images/characters/16/353174.jpg
2320,Mia,Death March kara Hajimaru Isekai Kyousoukyoku,f,4313,https://myanimelist.cdn-dena.com/images/characters/3/353181.jpg
2321,Nana,Death March kara Hajimaru Isekai Kyousoukyoku,f,4813,https://myanimelist.cdn-dena.com/images/characters/10/353182.jpg
2322,Martha,Death March kara Hajimaru Isekai Kyousoukyoku,f,4313,https://myanimelist.cdn-dena.com/images/characters/5/350889.jpg
2323,Rui Tachibana,Domestic Girlfriend,f,5000,https://myanimelist.cdn-dena.com/images/characters/7/272949.jpg
2324,Shane,Grimms Notes The Animation,f,3500,http://animedub.ru/uploads/posts/2019-01/zametki-grimm-grimms-2019-image-2.jpg
2325,Reina,Grimms Notes The Animation,f,4600,https://www.anime-planet.com/images/characters/thumbs/reina-grimms-notes-150376.jpg?t=1547323970
2326,Momo Kashiwabara,Domestic Girlfriend,f,5000,https://myanimelist.cdn-dena.com/images/characters/6/280710.jpg
2327,Edelgard,How Not to Summon a Demon Lord,f,4333,https://myanimelist.cdn-dena.com/images/characters/14/360893.jpg
2328,Medios,How Not to Summon a Demon Lord,f,3313,https://myanimelist.cdn-dena.com/images/characters/10/362751.jpg
2329,Rem Galeu,How Not to Summon a Demon Lord,f,4813,https://myanimelist.cdn-dena.com/images/characters/13/353668.jpg
2330,Lacia,Beatless,f,5000,https://myanimelist.cdn-dena.com/images/characters/12/345496.jpg
2331,Hanako Koyanagi,Wotaku ni Koi wa Muzukashii,f,4313,https://myanimelist.cdn-dena.com/images/characters/7/348851.jpg
2332,"Milkovich, Ultear",Fairy Tail,f,1900,https://myanimelist.cdn-dena.com/images/characters/13/372719.jpg
2333,Meredy,Fairy Tail,f,1400,https://myanimelist.cdn-dena.com/images/characters/3/315499.jpg
2334,"Kobayashi, Rindou",Shokugeki no Souma,f,3200,https://myanimelist.cdn-dena.com/images/characters/14/326246.jpg
2335,"Kinokuni, Nene",Shokugeki no Souma,f,2000,https://myanimelist.cdn-dena.com/images/characters/14/316071.jpg
2336,"Komachine, Machi",Hunter x Hunter,f,3000,https://myanimelist.cdn-dena.com/images/characters/11/178461.jpg
2337,Chocola (Sayori),Nekopara,f,4853,https://myanimelist.cdn-dena.com/images/characters/12/346614.jpg
2338,Goblin Slayer,Goblin Slayer,m,4500,https://myanimelist.cdn-dena.com/images/characters/10/322962.jpg
2339,Ouma Mana,Guilty Crown,f,3750,https://myanimelist.cdn-dena.com/images/characters/14/150755.jpg
2340,Kon,Tokyo Ravens,f,4953,https://myanimelist.cdn-dena.com/images/characters/3/242253.jpg
2341,San,Mononoke Hime,f,3050,https://myanimelist.cdn-dena.com/images/characters/10/198811.jpg
2342,Eriri Spencer Sawamura,Saenai Heroine no Sodatekata,f,4320,https://myanimelist.cdn-dena.com/images/characters/4/325308.jpg
2343,Chtholly Nota Seniorious,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,f,3532,https://myanimelist.cdn-dena.com/images/characters/16/327407.jpg
2344,Nephren Ruq Insania,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,f,2362,https://myanimelist.cdn-dena.com/images/characters/14/327409.jpg
2345,Yuki Nonaka,The Testament of Sister New Devil,f,5000,https://myanimelist.cdn-dena.com/images/characters/4/281171.jpg
2346,Haru,Tsuritama,m,1435,https://myanimelist.cdn-dena.com/images/characters/16/231325.jpg
2347,Maho Hiyajou,"Steins;Gate 0",f,3000,https://cdn.myanimelist.net/images/characters/14/345914.jpg
2348,Elaine,Nanatsu no Taizai,f,2800,https://cdn.myanimelist.net/images/characters/5/277012.jpg
2349,Jericho,Nanatsu no Taizai,f,1500,https://cdn.myanimelist.net/images/characters/2/274581.jpg
2350,Derieri,Nanatsu no Taizai,f,2320,https://cdn.myanimelist.net/images/characters/6/348160.jpg
2351,Melascula,Nanatsu no Taizai,f,1000,https://cdn.myanimelist.net/images/characters/3/348152.jpg
2352," Sherlock, ""Liese"" Lieselotte",Trinity Seven,f,750,https://cdn.myanimelist.net/images/characters/11/266139.jpg
2406,Mu(μ),Caligula,f,4000,https://cdn.myanimelist.net/images/characters/15/355386.jpg
2353,"Onigawara, Rin",Busou Shoujo Machiavellianism,f,500,https://cdn.myanimelist.net/images/characters/6/328151.jpg
2354,Sora,Trinity Seven,f,125,https://cdn.myanimelist.net/images/characters/3/289062.jpg
2355,Misaki Ayuzawa,Kaichou wa Maid-sama!,f,3250,https://cdn.myanimelist.net/images/characters/14/84568.jpg
2356,Kirukiru Amou,Busou Shoujo Machiavellianism,f,1650,https://cdn.myanimelist.net/images/characters/6/324202.jpg
2357,Satori Tamaba,Busou Shoujo Machiavellianism,f,3600,https://cdn.myanimelist.net/images/characters/12/334705.jpg
2358,Tsukuyo Inaba,Busou Shoujo Machiavellianism,f,1250,https://cdn.myanimelist.net/images/characters/13/328623.jpg
2359,Mary Kikakujou,Busou Shoujo Machiavellianism,f,1800,https://cdn.myanimelist.net/images/characters/4/334710.jpg
2360,Warabi Hanasaka,Busou Shoujo Machiavellianism,f,2750,https://cdn.myanimelist.net/images/characters/15/307393.jpg
2361,Arin Kannazuki,Trinity Seven,f,1600,https://cdn.myanimelist.net/images/characters/9/317977.jpg
2362,Levi Kazama,Trinity Seven,f,2300,https://cdn.myanimelist.net/images/characters/15/267519.jpg
2363,Yui Kurata,Trinity Seven,f,3750,https://cdn.myanimelist.net/images/characters/14/265103.jpg
2364,Mira Yamana,Trinity Seven,f,4200,https://cdn.myanimelist.net/images/characters/4/263639.jpg
2365,Ai Hayasaka,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,f,3000,https://cdn.myanimelist.net/images/characters/3/317253.jpg
2366,Kahono,Black Clover,f,4900,https://cdn.myanimelist.net/images/characters/6/357520.jpg
2367,Charlotte Roselei,Black Clover,f,5000,https://cdn.myanimelist.net/images/characters/13/338857.jpg
2368,Rebecca Scarlet,Black Clover,f,4600,https://cdn.myanimelist.net/images/characters/14/348942.jpg
2369,Sister Lily,Black Clover,f,4000,https://cdn.myanimelist.net/images/characters/14/338861.jpg
2370,Mimosa Vermillion ,Black Clover,f,4600,https://cdn.myanimelist.net/images/characters/15/338852.jpg
2371,Fana,Black Clover,f,4600,https://cdn.myanimelist.net/images/characters/10/359191.jpg
2372,Grey,Black Clover,f,2300,https://cdn.myanimelist.net/images/characters/14/370159.jpg
2373,Ueno,Ueno-san wa Bukiyou,f,4600,https://cdn.myanimelist.net/images/characters/7/364374.jpg
2374,Rin Toosaka,Fate(Series),f,4600,https://cdn.myanimelist.net/images/characters/2/270529.jpg
2375,Lilith Asami,Trinity Seven,f,3000,https://cdn.myanimelist.net/images/characters/9/317861.jpg
2376,Teresa Wagner,Tada-kun wa Koi wo Shinai,f,4000,https://cdn.myanimelist.net/images/characters/3/358995.jpg
2377,Hinako Hasegawa,Tada-kun wa Koi wo Shinai,f,4600,https://cdn.myanimelist.net/images/characters/2/370015.jpg
2378,"Alexandra ""Alec"" Magritte",Tada-kun wa Koi wo Shinai,f,4000,https://cdn.myanimelist.net/images/characters/4/350480.jpg
2379,Saraato,Seisen Cerberus: Ryuukoku no Fatalités,f,4600,https://cdn.myanimelist.net/images/characters/4/302535.jpg
2380,Sistine Fibel,Rokudenashi Majutsu Koushi to Akashic Records,f,5000,https://cdn.myanimelist.net/images/characters/6/318845.jpg
2381,Rumia Tingel,Rokudenashi Majutsu Koushi to Akashic Records,f,3000,https://cdn.myanimelist.net/images/characters/15/328020.jpg
2382,Celica Arfonia ,Rokudenashi Majutsu Koushi to Akashic Records,f,4000,https://cdn.myanimelist.net/images/characters/3/326670.jpg
2383,Sera Silvers,Rokudenashi Majutsu Koushi to Akashic Records,f,5000,https://cdn.myanimelist.net/images/characters/2/332162.jpg
2384,Re=L Rayford,Rokudenashi Majutsu Koushi to Akashic Records,f,3000,https://cdn.myanimelist.net/images/characters/11/330416.jpg
2385,Tomo Kunagisa,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,f,3500,https://cdn.myanimelist.net/images/characters/8/311020.jpg
2386,Leen,Isekai wa Smartphone to Tomo ni.,f,2300,https://cdn.myanimelist.net/images/characters/13/330380.jpg
2387,Yae Kokonoe,Isekai wa Smartphone to Tomo ni.,f,4000,https://cdn.myanimelist.net/images/characters/14/330377.jpg
2388,Linze Silhoueska,Isekai wa Smartphone to Tomo ni.,f,4600,https://cdn.myanimelist.net/images/characters/15/330375.jpg
2389,Elze Silhoueska,Isekai wa Smartphone to Tomo ni.,f,5000,https://cdn.myanimelist.net/images/characters/9/333326.jpg
2390,Yumina Urnea Belfast,Isekai wa Smartphone to Tomo ni.,f,4900,https://cdn.myanimelist.net/images/characters/9/340426.jpg
2391,Alma Strand,Isekai wa Smartphone to Tomo ni.,f,1700,https://cdn.myanimelist.net/images/characters/9/334102.jpg
2392,Nayuta Kani,Imouto sae Ireba Ii.,f,5000,https://cdn.myanimelist.net/images/characters/9/341291.jpg
2393,Miyako Shirakawa,Imouto sae Ireba Ii.,f,4600,https://cdn.myanimelist.net/images/characters/6/338866.jpg
2394,Felia,Comet Lucifer,f,2750,https://cdn.myanimelist.net/images/characters/12/298173.jpg
2395,Eiha,Chaos Dragon: Sekiryuu Seneki,f,3000,https://cdn.myanimelist.net/images/characters/4/286117.jpg
2396,Inori,Chaos Dragon: Sekiryuu Seneki,f,4900,https://cdn.myanimelist.net/images/characters/11/291631.jpg
2397,Kaho Hinata,Blend S,f,3000,https://cdn.myanimelist.net/images/characters/3/333103.jpg
2398,Mafuyu Hoshikawa,Blend S,f,4600,https://cdn.myanimelist.net/images/characters/11/333105.jpg
2399,Maika Sakuranomiya,Blend S,f,5000,https://cdn.myanimelist.net/images/characters/11/333102.jpg
2400,Alice,Grimms Notes The Animation,f,4600,https://cdn.myanimelist.net/images/characters/9/374689.jpg
2401,Cinderella ,Grimms Notes The Animation,f,4000,https://cdn.myanimelist.net/images/characters/7/374687.jpg
2402,Velma Dinkley,Scooby-Doo!,f,5000,https://cdn.discordapp.com/attachments/536469129876734002/537470098001231894/image0.jpg
2403,Miu Ashihara,Domestic na Kanojo,f,4000,https://66.media.tumblr.com/005e3b3097cf4ff5a9835a7b2d680434/tumblr_pne9hq7vu11s9gdrpo1_250.jpg
2404,Kei Shirogane,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,f,4000,https://s4.anilist.co/file/anilistcdn/character/large/126144-Lpg6ZUhgNni3.png
2405,Hina Tachibana,Domestic na Kanojo,f,4900,https://img1.ak.crunchyroll.com/i/spire2/dea8f63bc835612ec7c3ddafb3b0f8001541766414_large.png
2282,Filo,Tate no Yuusha no Nariagari,f,3000,https://cdn.myanimelist.net/images/characters/2/266011.jpg
2407,Kotono Kashiwaba,Caligula,f,3000,https://cdn.myanimelist.net/images/characters/8/355381.jpg
2408,Melty Q Melromarc,Tate no Yuusha no Nariagari,f,4600,https://cdn.myanimelist.net/images/characters/8/258129.jpg
2409,Iroha Igarashi,3D Kanojo: Real Girl,f,4900,https://cdn.myanimelist.net/images/characters/5/355653.jpg
1672,Shiina Miyako,Maji de Watashi ni Koi Shinasai!,f,1142,https://cdn.myanimelist.net/images/characters/11/242785.jpg
1839,Kanade Tachibana (Tenshi),Angel Beats!,f,2142,http://cdn.myanimelist.net/images/characters/2/74523.jpg
2410,Runa Yomozuki,Kakegurui ,f,3500,https://cdn.myanimelist.net/images/characters/8/322952.jpg
2411,Amamiya Ren,Persona 5,m,4300,https://cdn.myanimelist.net/images/characters/12/364477.jpg
2412,Eleanor Lamb,Bioshock 2,f,3200,https://pbs.twimg.com/profile_images/769722466352717824/6iuXasYM_400x400.jpg
2414,Vignette Tsukinose April,Gabriel DropOut,f,4000,https://cdn.myanimelist.net/images/characters/4/324832.jpg
2415,Raphiel Shiraha Ainsworth,Gabriel DropOut,f,3900,https://cdn.myanimelist.net/images/characters/16/310287.jpg
2416,Tapris Sugarbell Chisaki,Gabriel DropOut,f,3200,https://cdn.myanimelist.net/images/characters/11/326345.jpg
2417,Zeruel Tenma White,Gabriel DropOut,f,3800,https://cdn.myanimelist.net/images/characters/10/326502.jpg
2418,Unused Character,Kill Me Baby,f,3000,https://cdn.myanimelist.net/images/characters/14/173325.jpg
2419,RyuZu,Clockwork Planet,f,4000,https://cdn.myanimelist.net/images/characters/12/234161.jpg
2420,AnchoR,Clockwork Planet,f,4200,https://cdn.myanimelist.net/images/characters/4/240701.jpg
2421,Miura Naoto,Clockwork Planet,f,4300,https://cdn.myanimelist.net/images/characters/16/249405.jpg
2422,Ange le Carré,Princess Principal,f,2500,https://cdn.myanimelist.net/images/characters/9/364140.jpg
2423,Dorothy,Princess Principal,f,2700,https://cdn.myanimelist.net/images/characters/12/336577.jpg
2425,Chise Toudou,Princess Principal,f,2700,https://cdn.myanimelist.net/images/characters/14/329714.jpg
2427,Sanya V. Litvyak,Strike Witches,f,3300,https://cdn.myanimelist.net/images/characters/6/51305.jpg
2428,Mistilteinn Treesea,Yumekui Merry,f,3700,https://cdn.myanimelist.net/images/characters/4/133131.jpg
2429,Chrom,Fire Emblem,m,3500,http://66.media.tumblr.com/6239ae0a4e50f42346614a2b4151a03d/tumblr_mj8apgAFcp1s5d9gyo1_500.jpg
2430,Kawakami,Persona 5,f,4100,https://cdn.myanimelist.net/images/characters/3/366062.jpg
2431,Maria Otonashi,Utsuro no Hako to Zero no Maria,f,4800,https://cdn.myanimelist.net/images/characters/4/218559.jpg
2432,Youko Tsukimori,Gekkou,f,4800,https://cdn.myanimelist.net/images/characters/9/220214.jpg
2433,Izumi Sagiri,Eromanga-sensei,f,4000,https://cdn.myanimelist.net/images/characters/2/324565.jpg
2434,Naofumi Iwatani,Tate no Yuusha no Nariagari,m,4100,https://cdn.myanimelist.net/images/characters/6/266009.jpg
2435,Kougyoku Ren,Magi,f,2900,https://cdn.myanimelist.net/images/characters/15/192841.jpg
2436,Yamraiha (Yam),Magi,f,1300,https://cdn.myanimelist.net/images/characters/4/203059.jpg
2438,Yona,Akatsuki no Yona,f,4500,https://cdn.myanimelist.net/images/characters/14/292691.jpg
2439,Seras Victoria,Hellsing,f,300,https://cdn.myanimelist.net/images/characters/14/131811.jpg
2440,Kofuku,Noragami,f,1200,https://cdn.myanimelist.net/images/characters/5/236177.jpg
2441,Beatrice,Re:Zero kara Hajimeru Isekai Seikatsu,f,2490,https://cdn.myanimelist.net/images/characters/7/306938.jpg
2442,Glebsklem,How Not to Summon a Demon Lord,f,3489,https://cdn.myanimelist.net/images/characters/9/360894.jpg
2443,Shera L. Greenwood,How Not to Summon a Demon Lord,f,1250,https://cdn.myanimelist.net/images/characters/12/353669.jpg
2444,Sylvie,How Not to Summon a Demon Lord,f,2360,https://cdn.myanimelist.net/images/characters/8/356648.jpg
2445,Bell Hydra,Blood Lad,f,4100,https://cdn.myanimelist.net/images/characters/16/215805.jpg
2446,Fuyumi Yanagi,Blood Lad,f,2700,https://cdn.myanimelist.net/images/characters/3/247653.jpg
2447,Kuranosuke Koibuchi,Princess Jellyfish,m,3500,https://cdn.myanimelist.net/images/characters/8/101904.jpg
2413,Satanichia Kurimizawa McDowell (Satania),Gabriel DropOut,f,4500,https://cdn.myanimelist.net/images/characters/15/322669.jpg
2054,Pinocchio,Special,f,10000000000,https://cdn.discordapp.com/avatars/252297314394308608/b3dfd8c740163759933999895a87763b.png?size=1024
2448,Crowley Eusford,Owari No Seraph,m,3000,https://cdn.myanimelist.net/images/characters/6/282915.jpg
2449,Curly,Grimms Notes The Animation,f,4900,https://www.anime-planet.com/images/characters/curly-grimms-notes-156204.jpg
2450,Romeo Candorebanto Montague,Romeo x Juliet,m,2000,https://cdn.myanimelist.net/images/characters/3/45709.jpg
2451,Juliet Fiammata Asto Capulet,Romeo x Juliet,f,2500,https://cdn.myanimelist.net/images/characters/3/45708.jpg
2452,Shuu Tsukiyama,Tokyo Ghoul,m,3829,https://cdn.myanimelist.net/images/characters/8/296873.jpg
2453,Connor,Detroit Become Human,m,1687,https://i.pinimg.com/736x/8b/06/f1/8b06f15bf316bff8ed6e382e90f9de03.jpg
2454,Kyo Sohma,Fruits Basket,m,3500,https://cdn.myanimelist.net/images/characters/12/116187.jpg
2455,Tohru Honda,Fruits Basket,f,3500,https://cdn.myanimelist.net/images/characters/9/31133.jpg
2456,Shigure Sohma,Fruits Basket,m,3500,https://cdn.myanimelist.net/images/characters/11/31132.jpg
2457,Hatori Sohma,Fruits Basket,m,3500,https://cdn.myanimelist.net/images/characters/3/37358.jpg
2458,Levi Ackerman,Attack on Titan,m,2564,https://cdn.myanimelist.net/images/characters/11/234165.jpg
2424,Charlotte (Princess Principal),Princess Principal,f,2800,https://cdn.myanimelist.net/images/characters/11/338566.jpg
2459,Katsuki Yuri,Yuri on Ice!!!,m,4876,https://cdn.myanimelist.net/images/characters/12/317605.jpg
2460,Victor Nikiforov,Yuri on Ice!!!,m,3452,https://cdn.myanimelist.net/images/characters/7/329328.jpg
2461,Yuri Plisetsky,Yuri on Ice!!!,m,4352,https://cdn.myanimelist.net/images/characters/3/315453.jpg
2462,Mamoru Chiba,Sailor Moon,m,500,https://i.imgur.com/hvP2sB2.jpg
2464,Riku,Kingdom Hearts,m,450,https://i.imgur.com/tawg7bt.jpg
2465,Tamaki Suou,Ouran High school Host Club,m,500,https://i.imgur.com/YWxufpg.png
2466,Ryo Asuka,Devilman Crybaby,m,2543,https://cdn.myanimelist.net/images/characters/11/348080.jpg
2467,Akira Fudou,Devilman Crybaby,m,4536,https://cdn.myanimelist.net/images/characters/8/348040.jpg
2468,Dazai Osamu,Bungou Stray Dogs,m,4576,https://cdn.myanimelist.net/images/characters/3/289778.jpg
369,Yato (Noragami),Noragami,m,3989,https://cdn.myanimelist.net/images/clubs/8/291109.jpg
2426,Beatrice (Princess Principal),Princess Principal,f,2300,https://cdn.myanimelist.net/images/characters/4/329718.jpg
537,Beatrice (Umineko no Naku Koro ni),Umineko no Naku Koro ni,f,930,https://myanimelist.cdn-dena.com/images/characters/3/322309.jpg
6,Aion (Show By Rock!!),Show By Rock!!,m,4285,https://cdn.myanimelist.net/images/characters/13/312709.jpg
10,Aki Tomoya,Saenai Heroine no Sodatekata,m,1544,https://cdn.myanimelist.net/images/characters/2/278175.jpg 
280,Bakugou Katsuki,Boku no Hero Academia,m,2511,https://cdn.myanimelist.net/images/characters/7/309107.jpg
22,Amamiya Hibiya,Mekakucity Actors,m,4082,https://cdn.myanimelist.net/images/characters/11/334592.jpg
41,Daigorou,30-sai no Hoken Taiiku,m,2700,https://cdn.myanimelist.net/images/characters/3/133353.jpg
750,Hatsushimo (Kantai Collection),Kantai Collection,f,4614,https://cdn.myanimelist.net/images/characters/16/313695.jpg
73,Haninozuka Mitsukuni,Ouran Koukou Host Club,m,4097,https://cdn.myanimelist.net/images/characters/13/48471.jpg
74,Haruki Naoshi,Starry Sky,m,2530,https://cdn.myanimelist.net/images/characters/3/75384.jpg
90,Hori Masayuki,Gekkan Shoujo Nozaki-kun,m,3077,https://cdn.myanimelist.net/images/characters/6/260963.jpg
93,Hoshino Kazuma,Hoshizora e Kakaru Hashi,m,3138,https://cdn.myanimelist.net/images/characters/15/114402.jpg
98,Hyoudou Aoi,Kaichou Wa Maid-Sama,m,2179,https://cdn.myanimelist.net/images/characters/2/87010.jpg
2469,Chloe von Einzbern ,Fate (series),f,3700,https://cdn.myanimelist.net/images/characters/4/176393.jpg
2470,Haku,Spirited Away,m,4223,https://cdn.myanimelist.net/images/characters/4/39353.jpg
2471,Kendou Itsuka,Boku no Hero Academia,f,2341,https://cdn.myanimelist.net/images/characters/12/335601.jpg
2472,All Might,Boku no Hero Academia,m,2542,https://cdn.myanimelist.net/images/characters/3/304527.jpg
2473,Sero Hanta,Boku no Hero Academia,m,3241,https://cdn.myanimelist.net/images/characters/12/329532.jpg
2474,Natsume Hyuuga,Gakuen Alice,m,5000,https://cdn.myanimelist.net/images/characters/12/103560.jpg
2475,Mikan Sakura,Gakuen Alice,f,5000,https://cdn.myanimelist.net/images/characters/3/95767.jpg
2476,Hotaru Imai,Gakuen Alice,f,5000,https://cdn.myanimelist.net/images/characters/4/88461.jpg
2477,Ruka Nogi,Gakuen Alice,m,5000,https://cdn.myanimelist.net/images/characters/2/118095.jpg
2478,Tsubasa Andou,Gakuen Alice,m,5000,https://cdn.myanimelist.net/images/characters/10/118094.jpg
2479,Narumi Anjou,Gakuen Alice,m,5000,https://cdn.myanimelist.net/images/characters/8/118093.jpg
2480,Ash Lynx,Banana Fish,m,3475,https://cdn.myanimelist.net/images/characters/7/360128.jpg
2481,Trevor Belmont,Castlevania,m,4351,https://www.anime-planet.com/images/characters/trevor-belmont-128416.jpg?t=1540763890
126,Kagamine Len,Vocaloid,m,2053,https://cdn.myanimelist.net/images/characters/2/295957.jpg
940,Kagamine Rin,Vocaloid,f,4827,https://cdn.myanimelist.net/images/characters/3/295956.jpg
118,Jade Curtiss,Tales of the Abyss,m,2251,https://cdn.myanimelist.net/images/characters/11/185269.jpg
2482,Adrien Tepes,Castlevania,m,1243,https://en.wikipedia.org/wiki/File:AlucardSotNArtwork.jpg
2483,Ladybug,Miraculous Ladybug,f,4586,https://cfcdn.zulily.com/images/cache/event/334x1000/hp/177053_miraculousladybug_hp_2016_0405_tip3_1459534377_1459805183.jpg
2484,Fujinuma Satoru,Boku Dake ga Inai Machi,m,3425,https://cdn.myanimelist.net/images/characters/12/300608.jpg
2485,Arataka Reigen,Mob Psycho 100,m,1500,https://cdn.myanimelist.net/images/characters/16/308364.jpg
2486,Hideyoshi Nagachika,Tokyo Ghoul,m,2000,https://cdn.myanimelist.net/images/characters/7/290838.jpg
2487,Kanata Higa,Harukana Receive,f,400,https://cdn.myanimelist.net/images/characters/6/349379.jpg
2488,Haruka Oozora,Harukana Receive,f,800,https://cdn.myanimelist.net/images/characters/12/349380.jpg
2489,Mai Sunagawa,Harukana Receive,f,350,https://cdn.myanimelist.net/images/characters/16/365578.jpg
2490,Akari Ooshiro,Harukana Receive,f,550,https://cdn.myanimelist.net/images/characters/4/354159.jpg
